2.28,16,0.5483870968
2.38,16,0.5591397849
2.43,16,0.5698924731
2.52,16,0.5806451613
2.58,16,0.5913978495
2.65,16,0.6021505376
2.73,16,0.6129032258
2.76,16,0.623655914
2.84,16,0.6344086022
2.89,16,0.6451612903
2.98,16,0.6559139785
3.05,16,0.6666666667
3.11,16,0.6774193548
3.17,16,0.688172043
3.22,16,0.6989247312
3.30,16,0.7096774194
3.37,16,0.7204301075
3.42,16,0.7311827957
3.51,16,0.7419354839
3.61,16,0.752688172
3.68,16,0.7634408602
3.74,16,0.7741935484
3.82,16,0.7849462366
3.89,16,0.7956989247
3.96,16,0.8064516129
4.06,16,0.8172043011
4.15,16,0.8279569892
4.25,16,0.8387096774
4.30,16,0.8494623656
4.38,16,0.8602150538
4.51,16,0.8709677419
4.53,16,0.8817204301
4.65,16,0.8924731183
4.71,16,0.9032258065
4.79,16,0.9139784946
4.84,16,0.9247311828
4.93,16,0.935483871
5.01,16,0.9462365591
5.08,16,0.9569892473
5.14,16,0.9677419355
5.18,16,0.9784946237
5.22,16,0.9892473118
5.25,16,1
-4.59,18,-1
-4.54,18,-0.9892473118
-4.53,18,-0.9784946237
-4.48,18,-0.9677419355
-4.42,18,-0.9569892473
-4.35,18,-0.9462365591
-4.35,18,-0.935483871
-4.17,18,-0.9247311828
-4.18,18,-0.9139784946
-4.11,18,-0.9032258065
-4.04,18,-0.8924731183
-3.99,18,-0.8817204301
-3.91,18,-0.8709677419
-3.86,18,-0.8602150538
-3.81,18,-0.8494623656
-3.71,18,-0.8387096774
-3.68,18,-0.8279569892
-3.56,18,-0.8172043011
-3.54,18,-0.8064516129
-3.42,18,-0.7956989247
-3.36,18,-0.7849462366
-3.27,18,-0.7741935484
-3.19,18,-0.7634408602
-3.09,18,-0.752688172
-3.03,18,-0.7419354839
-2.96,18,-0.7311827957
-2.88,18,-0.7204301075
-2.84,18,-0.7096774194
-2.78,18,-0.6989247312
-2.70,18,-0.688172043
-2.66,18,-0.6774193548
-2.59,18,-0.6666666667
-2.53,18,-0.6559139785
-2.48,18,-0.6451612903
-2.42,18,-0.6344086022
-2.36,18,-0.623655914
-2.32,18,-0.6129032258
-2.25,18,-0.6021505376
-2.21,18,-0.5913978495
-2.16,18,-0.5806451613
-2.11,18,-0.5698924731
-2.04,18,-0.5591397849
